episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,policy_reward_min/ppo,policy_reward_max/ppo,policy_reward_mean/ppo,custom_metrics/sparse_reward_mean,custom_metrics/sparse_reward_min,custom_metrics/sparse_reward_max,custom_metrics/shaped_reward_mean,custom_metrics/shaped_reward_min,custom_metrics/shaped_reward_max,custom_metrics/tomato_pickup_agent_0_mean,custom_metrics/tomato_pickup_agent_0_min,custom_metrics/tomato_pickup_agent_0_max,custom_metrics/tomato_pickup_agent_1_mean,custom_metrics/tomato_pickup_agent_1_min,custom_metrics/tomato_pickup_agent_1_max,custom_metrics/useful_tomato_pickup_agent_0_mean,custom_metrics/useful_tomato_pickup_agent_0_min,custom_metrics/useful_tomato_pickup_agent_0_max,custom_metrics/useful_tomato_pickup_agent_1_mean,custom_metrics/useful_tomato_pickup_agent_1_min,custom_metrics/useful_tomato_pickup_agent_1_max,custom_metrics/tomato_drop_agent_0_mean,custom_metrics/tomato_drop_agent_0_min,custom_metrics/tomato_drop_agent_0_max,custom_metrics/tomato_drop_agent_1_mean,custom_metrics/tomato_drop_agent_1_min,custom_metrics/tomato_drop_agent_1_max,custom_metrics/useful_tomato_drop_agent_0_mean,custom_metrics/useful_tomato_drop_agent_0_min,custom_metrics/useful_tomato_drop_agent_0_max,custom_metrics/useful_tomato_drop_agent_1_mean,custom_metrics/useful_tomato_drop_agent_1_min,custom_metrics/useful_tomato_drop_agent_1_max,custom_metrics/potting_tomato_agent_0_mean,custom_metrics/potting_tomato_agent_0_min,custom_metrics/potting_tomato_agent_0_max,custom_metrics/potting_tomato_agent_1_mean,custom_metrics/potting_tomato_agent_1_min,custom_metrics/potting_tomato_agent_1_max,custom_metrics/onion_pickup_agent_0_mean,custom_metrics/onion_pickup_agent_0_min,custom_metrics/onion_pickup_agent_0_max,custom_metrics/onion_pickup_agent_1_mean,custom_metrics/onion_pickup_agent_1_min,custom_metrics/onion_pickup_agent_1_max,custom_metrics/useful_onion_pickup_agent_0_mean,custom_metrics/useful_onion_pickup_agent_0_min,custom_metrics/useful_onion_pickup_agent_0_max,custom_metrics/useful_onion_pickup_agent_1_mean,custom_metrics/useful_onion_pickup_agent_1_min,custom_metrics/useful_onion_pickup_agent_1_max,custom_metrics/onion_drop_agent_0_mean,custom_metrics/onion_drop_agent_0_min,custom_metrics/onion_drop_agent_0_max,custom_metrics/onion_drop_agent_1_mean,custom_metrics/onion_drop_agent_1_min,custom_metrics/onion_drop_agent_1_max,custom_metrics/useful_onion_drop_agent_0_mean,custom_metrics/useful_onion_drop_agent_0_min,custom_metrics/useful_onion_drop_agent_0_max,custom_metrics/useful_onion_drop_agent_1_mean,custom_metrics/useful_onion_drop_agent_1_min,custom_metrics/useful_onion_drop_agent_1_max,custom_metrics/potting_onion_agent_0_mean,custom_metrics/potting_onion_agent_0_min,custom_metrics/potting_onion_agent_0_max,custom_metrics/potting_onion_agent_1_mean,custom_metrics/potting_onion_agent_1_min,custom_metrics/potting_onion_agent_1_max,custom_metrics/dish_pickup_agent_0_mean,custom_metrics/dish_pickup_agent_0_min,custom_metrics/dish_pickup_agent_0_max,custom_metrics/dish_pickup_agent_1_mean,custom_metrics/dish_pickup_agent_1_min,custom_metrics/dish_pickup_agent_1_max,custom_metrics/useful_dish_pickup_agent_0_mean,custom_metrics/useful_dish_pickup_agent_0_min,custom_metrics/useful_dish_pickup_agent_0_max,custom_metrics/useful_dish_pickup_agent_1_mean,custom_metrics/useful_dish_pickup_agent_1_min,custom_metrics/useful_dish_pickup_agent_1_max,custom_metrics/dish_drop_agent_0_mean,custom_metrics/dish_drop_agent_0_min,custom_metrics/dish_drop_agent_0_max,custom_metrics/dish_drop_agent_1_mean,custom_metrics/dish_drop_agent_1_min,custom_metrics/dish_drop_agent_1_max,custom_metrics/useful_dish_drop_agent_0_mean,custom_metrics/useful_dish_drop_agent_0_min,custom_metrics/useful_dish_drop_agent_0_max,custom_metrics/useful_dish_drop_agent_1_mean,custom_metrics/useful_dish_drop_agent_1_min,custom_metrics/useful_dish_drop_agent_1_max,custom_metrics/soup_pickup_agent_0_mean,custom_metrics/soup_pickup_agent_0_min,custom_metrics/soup_pickup_agent_0_max,custom_metrics/soup_pickup_agent_1_mean,custom_metrics/soup_pickup_agent_1_min,custom_metrics/soup_pickup_agent_1_max,custom_metrics/soup_delivery_agent_0_mean,custom_metrics/soup_delivery_agent_0_min,custom_metrics/soup_delivery_agent_0_max,custom_metrics/soup_delivery_agent_1_mean,custom_metrics/soup_delivery_agent_1_min,custom_metrics/soup_delivery_agent_1_max,custom_metrics/soup_drop_agent_0_mean,custom_metrics/soup_drop_agent_0_min,custom_metrics/soup_drop_agent_0_max,custom_metrics/soup_drop_agent_1_mean,custom_metrics/soup_drop_agent_1_min,custom_metrics/soup_drop_agent_1_max,custom_metrics/optimal_onion_potting_agent_0_mean,custom_metrics/optimal_onion_potting_agent_0_min,custom_metrics/optimal_onion_potting_agent_0_max,custom_metrics/optimal_onion_potting_agent_1_mean,custom_metrics/optimal_onion_potting_agent_1_min,custom_metrics/optimal_onion_potting_agent_1_max,custom_metrics/optimal_tomato_potting_agent_0_mean,custom_metrics/optimal_tomato_potting_agent_0_min,custom_metrics/optimal_tomato_potting_agent_0_max,custom_metrics/optimal_tomato_potting_agent_1_mean,custom_metrics/optimal_tomato_potting_agent_1_min,custom_metrics/optimal_tomato_potting_agent_1_max,custom_metrics/viable_onion_potting_agent_0_mean,custom_metrics/viable_onion_potting_agent_0_min,custom_metrics/viable_onion_potting_agent_0_max,custom_metrics/viable_onion_potting_agent_1_mean,custom_metrics/viable_onion_potting_agent_1_min,custom_metrics/viable_onion_potting_agent_1_max,custom_metrics/viable_tomato_potting_agent_0_mean,custom_metrics/viable_tomato_potting_agent_0_min,custom_metrics/viable_tomato_potting_agent_0_max,custom_metrics/viable_tomato_potting_agent_1_mean,custom_metrics/viable_tomato_potting_agent_1_min,custom_metrics/viable_tomato_potting_agent_1_max,custom_metrics/catastrophic_onion_potting_agent_0_mean,custom_metrics/catastrophic_onion_potting_agent_0_min,custom_metrics/catastrophic_onion_potting_agent_0_max,custom_metrics/catastrophic_onion_potting_agent_1_mean,custom_metrics/catastrophic_onion_potting_agent_1_min,custom_metrics/catastrophic_onion_potting_agent_1_max,custom_metrics/catastrophic_tomato_potting_agent_0_mean,custom_metrics/catastrophic_tomato_potting_agent_0_min,custom_metrics/catastrophic_tomato_potting_agent_0_max,custom_metrics/catastrophic_tomato_potting_agent_1_mean,custom_metrics/catastrophic_tomato_potting_agent_1_min,custom_metrics/catastrophic_tomato_potting_agent_1_max,custom_metrics/useless_onion_potting_agent_0_mean,custom_metrics/useless_onion_potting_agent_0_min,custom_metrics/useless_onion_potting_agent_0_max,custom_metrics/useless_onion_potting_agent_1_mean,custom_metrics/useless_onion_potting_agent_1_min,custom_metrics/useless_onion_potting_agent_1_max,custom_metrics/useless_tomato_potting_agent_0_mean,custom_metrics/useless_tomato_potting_agent_0_min,custom_metrics/useless_tomato_potting_agent_0_max,custom_metrics/useless_tomato_potting_agent_1_mean,custom_metrics/useless_tomato_potting_agent_1_min,custom_metrics/useless_tomato_potting_agent_1_max,custom_metrics/onion_drop_4_3_agent_1_mean,custom_metrics/onion_drop_4_3_agent_1_min,custom_metrics/onion_drop_4_3_agent_1_max,custom_metrics/onion_drop_0_1_agent_0_mean,custom_metrics/onion_drop_0_1_agent_0_min,custom_metrics/onion_drop_0_1_agent_0_max,custom_metrics/dish_drop_3_4_agent_0_mean,custom_metrics/dish_drop_3_4_agent_0_min,custom_metrics/dish_drop_3_4_agent_0_max,custom_metrics/onion_drop_1_0_agent_0_mean,custom_metrics/onion_drop_1_0_agent_0_min,custom_metrics/onion_drop_1_0_agent_0_max,custom_metrics/dish_drop_1_0_agent_1_mean,custom_metrics/dish_drop_1_0_agent_1_min,custom_metrics/dish_drop_1_0_agent_1_max,custom_metrics/onion_drop_3_4_agent_1_mean,custom_metrics/onion_drop_3_4_agent_1_min,custom_metrics/onion_drop_3_4_agent_1_max,custom_metrics/onion_drop_2_2_agent_0_mean,custom_metrics/onion_drop_2_2_agent_0_min,custom_metrics/onion_drop_2_2_agent_0_max,custom_metrics/soup_drop_3_4_agent_0_mean,custom_metrics/soup_drop_3_4_agent_0_min,custom_metrics/soup_drop_3_4_agent_0_max,custom_metrics/dish_drop_2_2_agent_0_mean,custom_metrics/dish_drop_2_2_agent_0_min,custom_metrics/dish_drop_2_2_agent_0_max,custom_metrics/onion_drop_1_0_agent_1_mean,custom_metrics/onion_drop_1_0_agent_1_min,custom_metrics/onion_drop_1_0_agent_1_max,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_ppo_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent
-233796.0,-238290.0,-234700.08,400.0,25,5,10000,10000,20000,False,25,1,default,80c9d2d877144eeb8f4e6bfe7cf82849,2023-10-04_17-49-46,1696441786,11.63004446029663,11.63004446029663,2141770,vae.ist.berkeley.edu,136.152.52.104,11.63004446029663,10000,1,-119145.0,-116898.0,-117350.04,-78233.36,-79430,-77932,-78233.36,-79430,-77932,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,15.12,14,17,15.76,14,17,15.12,14,17,15.76,14,17,0.2,0,2,0.16,0,1,0.0,0,0,0.0,0,0,14.6,13,16,15.28,14,17,4.76,3,6,5.16,4,8,4.64,3,6,4.88,4,7,0.16,0,3,0.08,0,1,0.04,0,1,0.0,0,0,4.52,3,6,4.88,4,6,4.32,3,6,4.84,4,6,0.04,0,1,0.0,0,0,14.6,13,16,15.28,14,17,0.0,0,0,0.0,0,0,14.6,13,16,15.28,14,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.3333333333333333,0,1,0.5,0,1,1.5,0,3,0.75,0,1,0.4,0,1,0.25,0,1,0.5,0,1,0.2,0,1,1.0,1,1,0.2857142857142857,0,1,"[-234336.0, -234378.0, -234978.0, -238290.0, -234942.0, -234432.0, -234972.0, -234852.0, -234840.0, -235230.0, -234204.0, -234540.0, -234552.0, -233796.0, -234906.0, -234498.0, -234366.0, -234486.0, -234024.0, -234642.0, -234666.0, -234474.0, -233832.0, -234480.0, -234786.0]","[400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400]","[-117168.0, -117168.0, -117189.0, -117189.0, -117489.0, -117489.0, -119145.0, -119145.0, -117471.0, -117471.0, -117216.0, -117216.0, -117486.0, -117486.0, -117426.0, -117426.0, -117420.0, -117420.0, -117615.0, -117615.0, -117102.0, -117102.0, -117270.0, -117270.0, -117276.0, -117276.0, -116898.0, -116898.0, -117453.0, -117453.0, -117249.0, -117249.0, -117183.0, -117183.0, -117243.0, -117243.0, -117012.0, -117012.0, -117321.0, -117321.0, -117333.0, -117333.0, -117237.0, -117237.0, -116916.0, -116916.0, -117240.0, -117240.0, -117393.0, -117393.0]",0.19023812812069305,2.018838450647723,0.0696478218867861,2.897730688641275,0.0,11620.369,860.558,0.003,3813003636.364,0.008,1233618823.529,4.158,10000,20000,10000,10000,0,14.558823529411766,28.81764705882353
-232195.63999999952,-238290.0,-233885.08559999985,400.0,25,5,20000,10000,40000,False,50,2,default,80c9d2d877144eeb8f4e6bfe7cf82849,2023-10-04_17-49-58,1696441798,11.728691339492798,23.35873579978943,2141770,vae.ist.berkeley.edu,136.152.52.104,23.35873579978943,20000,2,-119145.0,-116097.82000000004,-116942.54280000001,-78222.4,-79430,-77918,-78222.4,-79430,-77918,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,15.16,13,17,15.58,13,17,15.16,13,17,15.58,13,17,0.1,0,2,0.1,0,1,0.0,0,0,0.0,0,0,14.74,13,16,15.16,13,17,4.7,3,6,5.32,4,8,4.48,0,6,4.96,1,7,0.14,0,3,0.12,0,2,0.04,0,1,0.02,0,1,4.42,3,6,5.0,4,7,4.26,2,6,4.94,3,7,0.02,0,1,0.0,0,0,14.74,13,16,15.16,13,17,0.0,0,0,0.0,0,0,14.74,13,16,15.16,13,17,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0.125,0,1,0.14285714285714285,0,1,0.5,0,3,0.15789473684210525,0,1,0.2,0,1,0.1111111111111111,0,1,0.14285714285714285,0,1,0.1,0,1,0.2,0,1,0.11764705882352941,0,1,"[-234336.0, -234378.0, -234978.0, -238290.0, -234942.0, -234432.0, -234972.0, -234852.0, -234840.0, -235230.0, -234204.0, -234540.0, -234552.0, -233796.0, -234906.0, -234498.0, -234366.0, -234486.0, -234024.0, -234642.0, -234666.0, -234474.0, -233832.0, -234480.0, -234786.0, -232511.5199999996, -233387.63999999937, -232732.0399999991, -232827.39999999985, -232749.91999999926, -233047.91999999995, -232922.7599999994, -232571.11999999994, -232505.55999999956, -232302.92000000004, -232922.7599999996, -233339.95999999964, -233453.19999999984, -232559.19999999955, -234531.9599999997, -233119.4399999997, -233685.63999999966, -232875.08000000005, -234978.9600000007, -232547.27999999977, -232696.2799999999, -232195.63999999952, -233143.27999999947, -233363.79999999967, -233780.99999999988]","[400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400, 400]","[-117168.0, -117168.0, -117189.0, -117189.0, -117489.0, -117489.0, -119145.0, -119145.0, -117471.0, -117471.0, -117216.0, -117216.0, -117486.0, -117486.0, -117426.0, -117426.0, -117420.0, -117420.0, -117615.0, -117615.0, -117102.0, -117102.0, -117270.0, -117270.0, -117276.0, -117276.0, -116898.0, -116898.0, -117453.0, -117453.0, -117249.0, -117249.0, -117183.0, -117183.0, -117243.0, -117243.0, -117012.0, -117012.0, -117321.0, -117321.0, -117333.0, -117333.0, -117237.0, -117237.0, -116916.0, -116916.0, -117240.0, -117240.0, -117393.0, -117393.0, -116255.76000000014, -116255.76000000014, -116693.82000000007, -116693.82000000007, -116366.01999999999, -116366.01999999999, -116413.70000000006, -116413.70000000006, -116374.9600000002, -116374.9600000002, -116523.96000000008, -116523.96000000008, -116461.38000000003, -116461.38000000003, -116285.5599999999, -116285.5599999999, -116252.78, -116252.78, -116151.46000000015, -116151.46000000015, -116461.38, -116461.38, -116669.97999999992, -116669.97999999992, -116726.59999999998, -116726.59999999998, -116279.60000000006, -116279.60000000006, -117265.98000000001, -117265.98000000001, -116559.71999999996, -116559.71999999996, -116842.81999999999, -116842.81999999999, -116437.5400000001, -116437.5400000001, -117489.48000000003, -117489.48000000003, -116273.64000000007, -116273.64000000007, -116348.13999999998, -116348.13999999998, -116097.82000000004, -116097.82000000004, -116571.64000000006, -116571.64000000006, -116681.90000000011, -116681.90000000011, -116890.50000000001, -116890.50000000001]",0.18783384618024626,2.0109992174413107,0.069125378434644,2.9025567002959587,0.0,11638.5,859.217,0.003,3647220869.565,0.008,1215740289.855,4.481,20000,40000,20000,10000,0,14.63529411764706,28.835294117647063
