episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/bc_loss,info/learner/default_policy/learner_stats/accuracy,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/validation/cross_entropy
nan,nan,nan,nan,0,0,19478,19478,19478,False,0,1,default,1ad36128a3914c11a90bcd534fca81ad,2023-09-18_21-01-58,1695070918,1.845611810684204,1.845611810684204,3721677,vae.ist.berkeley.edu,136.152.52.104,1.845611810684204,19478,1,[],[],1788.122,10892.992,19478,19478,19478,19478,11.0,18.0,0.0,1.3380408294865342,0.5112332340146675,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,38956,19478,38956,False,0,2,default,1ad36128a3914c11a90bcd534fca81ad,2023-09-18_21-01-59,1695070919,1.7122893333435059,3.55790114402771,3721677,vae.ist.berkeley.edu,136.152.52.104,3.55790114402771,38956,2,[],[],1726.67,11280.673,38956,38956,38956,19478,7.266666666666667,18.033333333333335,0.0,1.1775521264701594,0.5257917287896892,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,58434,19478,58434,False,0,3,default,1ad36128a3914c11a90bcd534fca81ad,2023-09-18_21-02-01,1695070921,1.790623664855957,5.348524808883667,3721677,vae.ist.berkeley.edu,136.152.52.104,5.348524808883667,58434,3,[],[],1733.419,11236.751,58434,58434,58434,19478,7.05,18.0,0.0,1.140408200123271,0.5313198585979274,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,77912,19478,77912,False,0,4,default,1ad36128a3914c11a90bcd534fca81ad,2023-09-18_21-02-03,1695070923,1.7405381202697754,7.089062929153442,3721677,vae.ist.berkeley.edu,136.152.52.104,7.089062929153442,77912,4,[],[],1724.843,11292.62,77912,77912,77912,19478,8.366666666666667,18.0,0.0,1.118560703660621,0.5319578987653139,0.0010000000000000002,nan
