episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/bc_loss,info/learner/default_policy/learner_stats/accuracy,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/validation/cross_entropy
nan,nan,nan,nan,0,0,2456,2456,2456,False,0,1,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-09,1681282749,0.06905269622802734,0.06905269622802734,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.06905269622802734,2456,1,[],[],64.046,38347.637,2456,2456,2456,2456,14.1,79.0,0.0,1.5786919716076973,0.462606838116279,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,4912,2456,4912,False,0,2,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-09,1681282749,0.0650019645690918,0.13405466079711914,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.13405466079711914,4912,2,[],[],62.02,39600.089,4912,4912,4912,2456,,,0.0,1.4537859390943477,0.475293802909362,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,7368,2456,7368,False,0,3,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-09,1681282749,0.06501269340515137,0.1990673542022705,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.1990673542022705,7368,3,[],[],61.68,39818.316,7368,7368,7368,2456,,,0.0,1.4288506355041113,0.47102029889057845,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,9824,2456,9824,False,0,4,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-09,1681282749,0.06700730323791504,0.26607465744018555,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.26607465744018555,9824,4,[],[],62.009,39606.94,9824,9824,9824,2456,,,0.0,1.3931721846262615,0.47636217948717946,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,12280,2456,12280,False,0,5,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-09,1681282749,0.0689997673034668,0.33507442474365234,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.33507442474365234,12280,5,[],[],62.008,39608.037,12280,12280,12280,2456,,,0.0,1.3611283180041192,0.4833066234221825,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,14736,2456,14736,False,0,6,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-09,1681282749,0.06701231002807617,0.4020867347717285,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.4020867347717285,14736,6,[],[],62.173,39502.773,14736,14736,14736,2456,,,0.0,1.3295747897563837,0.4834401714496123,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,17192,2456,17192,False,0,7,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-09,1681282749,0.0740044116973877,0.4760911464691162,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.4760911464691162,17192,7,[],[],63.149,38892.222,17192,17192,17192,2456,,,0.0,1.298464875954848,0.4879807692307692,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,19648,2456,19648,False,0,8,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-10,1681282750,0.06903219223022461,0.5451233386993408,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.5451233386993408,19648,8,[],[],63.261,38823.433,19648,19648,19648,2456,,,0.0,1.266656288733849,0.49759615384615385,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,22104,2456,22104,False,0,9,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-10,1681282750,0.07042694091796875,0.6155502796173096,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.6155502796173096,22104,9,[],[],63.39,38744.109,22104,22104,22104,2456,,,0.0,1.2440777191748986,0.5066773509367918,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,24560,2456,24560,False,0,10,default,2da1a739ca3a44178ffdca8d3763f69d,2023-04-11_23-59-10,1681282750,0.0690605640411377,0.6846108436584473,28956,DESKTOP-F4VQ8OS,127.0.0.1,0.6846108436584473,24560,10,[],[],63.457,38703.585,24560,24560,24560,2456,5.9,78.9,0.0,1.2237492799758911,0.508680556064997,0.0010000000000000002,nan
