episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/bc_loss,info/learner/default_policy/learner_stats/accuracy,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/validation/cross_entropy
nan,nan,nan,nan,0,0,2456,2456,2456,False,0,1,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-58,1681369078,0.08108091354370117,0.08108091354370117,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.08108091354370117,2456,1,[],[],64.996,37787.216,2456,2456,2456,2456,22.9,82.9,0.0,1.5786919716076973,0.462606838116279,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,4912,2456,4912,False,0,2,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-58,1681369078,0.07001662254333496,0.15109753608703613,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.15109753608703613,4912,2,[],[],64.505,38074.861,4912,4912,4912,2456,,,0.0,1.4537859390943477,0.475293802909362,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,7368,2456,7368,False,0,3,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-58,1681369078,0.06700253486633301,0.21810007095336914,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.21810007095336914,7368,3,[],[],63.67,38573.753,7368,7368,7368,2456,,,0.0,1.4288506355041113,0.47102029889057845,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,9824,2456,9824,False,0,4,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-58,1681369078,0.06598997116088867,0.2840900421142578,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.2840900421142578,9824,4,[],[],63.003,38982.195,9824,9824,9824,2456,,,0.0,1.3931721846262615,0.47636217948717946,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,12280,2456,12280,False,0,5,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-59,1681369079,0.06499838829040527,0.3490884304046631,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.3490884304046631,12280,5,[],[],62.602,39232.006,12280,12280,12280,2456,,,0.0,1.3611283180041192,0.4833066234221825,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,14736,2456,14736,False,0,6,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-59,1681369079,0.11100125312805176,0.46008968353271484,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.46008968353271484,14736,6,[],[],62.168,39505.601,14736,14736,14736,2456,,,0.0,1.3295747897563837,0.4834401714496123,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,17192,2456,17192,False,0,7,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-59,1681369079,0.06700801849365234,0.5270977020263672,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.5270977020263672,17192,7,[],[],62.287,39430.234,17192,17192,17192,2456,,,0.0,1.298464875954848,0.4879807692307692,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,19648,2456,19648,False,0,8,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-59,1681369079,0.06399917602539062,0.5910968780517578,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.5910968780517578,19648,8,[],[],62.001,39612.29,19648,19648,19648,2456,,,0.0,1.266656288733849,0.49759615384615385,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,22104,2456,22104,False,0,9,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-59,1681369079,0.06900191307067871,0.6600987911224365,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.6600987911224365,22104,9,[],[],62.112,39541.482,22104,22104,22104,2456,8.6,83.0,0.0,1.2440777191748986,0.5066773509367918,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,24560,2456,24560,False,0,10,default,59639c3659e244d7b9d1b0507390ff82,2023-04-12_23-57-59,1681369079,0.07000422477722168,0.7301030158996582,20524,DESKTOP-F4VQ8OS,127.0.0.1,0.7301030158996582,24560,10,[],[],62.401,39358.489,24560,24560,24560,2456,,,0.0,1.2237492799758911,0.508680556064997,0.0010000000000000002,nan
