episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/bc_loss,info/learner/default_policy/learner_stats/accuracy,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/validation/cross_entropy
nan,nan,nan,nan,0,0,4890,4890,4890,False,0,1,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-21,1681368981,0.15889787673950195,0.15889787673950195,7256,DESKTOP-F4VQ8OS,127.0.0.1,0.15889787673950195,4890,1,[],[],134.874,36255.969,4890,4890,4890,4890,25.8,83.3,0.0,1.4244256205372996,0.552244630726901,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,9780,4890,9780,False,0,2,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-21,1681368981,0.13788533210754395,0.2967832088470459,7256,DESKTOP-F4VQ8OS,127.0.0.1,0.2967832088470459,9780,2,[],[],131.616,37153.539,9780,9780,9780,4890,,,0.0,1.321778947656805,0.558925449848175,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,14670,4890,14670,False,0,3,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-21,1681368981,0.18726634979248047,0.48404955863952637,7256,DESKTOP-F4VQ8OS,127.0.0.1,0.48404955863952637,14670,3,[],[],130.131,37577.654,14670,14670,14670,4890,,,0.0,1.2793685499723855,0.5574425575021026,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,19560,4890,19560,False,0,4,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-22,1681368982,0.13210654258728027,0.6161561012268066,7256,DESKTOP-F4VQ8OS,127.0.0.1,0.6161561012268066,19560,4,[],[],128.012,38199.632,19560,19560,19560,4890,,,0.0,1.2261545867114871,0.5597371381598634,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,24450,4890,24450,False,0,5,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-22,1681368982,0.13533854484558105,0.7514946460723877,7256,DESKTOP-F4VQ8OS,127.0.0.1,0.7514946460723877,24450,5,[],[],126.863,38545.43,24450,24450,24450,4890,9.5,83.3,0.0,1.1856632859675915,0.5636238761536487,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,29340,4890,29340,False,0,6,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-22,1681368982,0.13579630851745605,0.8872909545898438,7256,DESKTOP-F4VQ8OS,127.0.0.1,0.8872909545898438,29340,6,[],[],126.599,38625.815,29340,29340,29340,4890,,,0.0,1.157060465255341,0.5672608644931347,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,34230,4890,34230,False,0,7,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-22,1681368982,0.135545015335083,1.0228359699249268,7256,DESKTOP-F4VQ8OS,127.0.0.1,1.0228359699249268,34230,7,[],[],126.256,38730.711,34230,34230,34230,4890,,,0.0,1.1420215770795747,0.5696647105278907,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,39120,4890,39120,False,0,8,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-22,1681368982,0.1460106372833252,1.168846607208252,7256,DESKTOP-F4VQ8OS,127.0.0.1,1.168846607208252,39120,8,[],[],127.222,38436.73,39120,39120,39120,4890,,,0.0,1.1283867274011885,0.5710071178225727,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,44010,4890,44010,False,0,9,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-22,1681368982,0.13535499572753906,1.304201602935791,7256,DESKTOP-F4VQ8OS,127.0.0.1,1.304201602935791,44010,9,[],[],126.843,38551.474,44010,44010,44010,4890,,,0.0,1.1170933703323462,0.5695866632771183,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,48900,4890,48900,False,0,10,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-22,1681368982,0.13614273071289062,1.4403443336486816,7256,DESKTOP-F4VQ8OS,127.0.0.1,1.4403443336486816,48900,10,[],[],126.451,38671.247,48900,48900,48900,4890,8.3,83.3,0.0,1.1070037530614185,0.5701017735840438,0.0010000000000000002,nan
nan,nan,nan,nan,0,0,53790,4890,53790,False,0,11,default,634da253f0dd4135a643d9bfc2bd3fee,2023-04-12_23-56-23,1681368983,0.13295698165893555,1.5733013153076172,7256,DESKTOP-F4VQ8OS,127.0.0.1,1.5733013153076172,53790,11,[],[],125.205,39055.847,53790,53790,53790,4890,,,0.0,1.1027982211732246,0.5711163839736542,0.0010000000000000002,nan
