episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/bc_loss,info/learner/default_policy/learner_stats/accuracy,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/validation/cross_entropy
nan,nan,nan,nan,0,0,783000,14500,783000,False,0,54,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-21,1681367661,0.4370081424713135,24.05228877067566,12512,DESKTOP-F4VQ8OS,127.0.0.1,24.05228877067566,783000,54,[],[],409.887,35375.572,783000,783000,783000,14500,10.3,83.8,0.0,0.8464209899503229,0.6364568036033194,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,797500,14500,797500,False,0,55,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-22,1681367662,0.4268307685852051,24.479119539260864,12512,DESKTOP-F4VQ8OS,127.0.0.1,24.479119539260864,797500,55,[],[],409.171,35437.522,797500,797500,797500,14500,,,0.0,0.8469678515379649,0.637948176671755,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,812000,14500,812000,False,0,56,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-22,1681367662,0.4560697078704834,24.935189247131348,12512,DESKTOP-F4VQ8OS,127.0.0.1,24.935189247131348,812000,56,[],[],412.076,35187.643,812000,812000,812000,14500,7.7,83.8,0.0,0.8460606470507147,0.6392636440924085,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,826500,14500,826500,False,0,57,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-22,1681367662,0.44492578506469727,25.380115032196045,12512,DESKTOP-F4VQ8OS,127.0.0.1,25.380115032196045,826500,57,[],[],410.609,35313.428,826500,826500,826500,14500,8.5,83.8,0.0,0.843804884849666,0.6409079784338695,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,841000,14500,841000,False,0,58,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-23,1681367663,0.44499874114990234,25.825113773345947,12512,DESKTOP-F4VQ8OS,127.0.0.1,25.825113773345947,841000,58,[],[],407.801,35556.516,841000,841000,841000,14500,,,0.0,0.8444882195426504,0.6379558247091487,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,855500,14500,855500,False,0,59,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-23,1681367663,0.4929971694946289,26.318110942840576,12512,DESKTOP-F4VQ8OS,127.0.0.1,26.318110942840576,855500,59,[],[],411.901,35202.675,855500,855500,855500,14500,9.6,83.8,0.0,0.843189518094588,0.635202520744391,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,870000,14500,870000,False,0,60,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-24,1681367664,0.45108819007873535,26.76919913291931,12512,DESKTOP-F4VQ8OS,127.0.0.1,26.76919913291931,870000,60,[],[],413.107,35099.866,870000,870000,870000,14500,8.8,83.7,0.0,0.8406722348692134,0.6383688203038623,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,884500,14500,884500,False,0,61,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-24,1681367664,0.4389984607696533,27.208197593688965,12512,DESKTOP-F4VQ8OS,127.0.0.1,27.208197593688965,884500,61,[],[],413.3,35083.51,884500,884500,884500,14500,,,0.0,0.840984697383931,0.6374892925901035,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,899000,14500,899000,False,0,62,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-25,1681367665,0.4519994258880615,27.660197019577026,12512,DESKTOP-F4VQ8OS,127.0.0.1,27.660197019577026,899000,62,[],[],413.995,35024.597,899000,899000,899000,14500,6.8,83.7,0.0,0.8411015778911272,0.6358831986981867,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,913500,14500,913500,False,0,63,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-25,1681367665,0.4660000801086426,28.12619709968567,12512,DESKTOP-F4VQ8OS,127.0.0.1,28.12619709968567,913500,63,[],[],417.296,34747.529,913500,913500,913500,14500,10.1,83.8,0.0,0.8370882960668219,0.6410609397068948,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,928000,14500,928000,False,0,64,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-26,1681367666,0.4519991874694824,28.57819628715515,12512,DESKTOP-F4VQ8OS,127.0.0.1,28.57819628715515,928000,64,[],[],417.892,34698.0,928000,928000,928000,14500,,,0.0,0.8372175693511963,0.6429882524822252,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,942500,14500,942500,False,0,65,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-26,1681367666,0.43100786209106445,29.009204149246216,12512,DESKTOP-F4VQ8OS,127.0.0.1,29.009204149246216,942500,65,[],[],418.208,34671.736,942500,942500,942500,14500,7.2,83.8,0.0,0.8361976663971787,0.6426287934118431,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,957000,14500,957000,False,0,66,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-27,1681367667,0.4389984607696533,29.44820261001587,12512,DESKTOP-F4VQ8OS,127.0.0.1,29.44820261001587,957000,66,[],[],416.903,34780.305,957000,957000,957000,14500,9.2,83.7,0.0,0.8346101119129669,0.6391565713063211,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,971500,14500,971500,False,0,67,default,97737341c16f41d5838ecdcb0e66e3a0,2023-04-12_23-34-27,1681367667,0.45900702476501465,29.907209634780884,12512,DESKTOP-F4VQ8OS,127.0.0.1,29.907209634780884,971500,67,[],[],417.503,34730.307,971500,971500,971500,14500,,,0.0,0.8335498335077899,0.6406708884869378,0.0010000000000000005,nan
