episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/learn_time_ms,timers/learn_throughput,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/bc_loss,info/learner/default_policy/learner_stats/accuracy,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/validation/cross_entropy
nan,nan,nan,nan,0,0,159500,14500,159500,False,0,11,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-34,1681368394,0.5057156085968018,4.769812822341919,11088,DESKTOP-F4VQ8OS,127.0.0.1,4.769812822341919,159500,11,[],[],397.71,36458.729,159500,159500,159500,14500,,,0.0,0.9379050857695189,0.6167171439935457,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,174000,14500,174000,False,0,12,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-34,1681368394,0.4666595458984375,5.2364723682403564,11088,DESKTOP-F4VQ8OS,127.0.0.1,5.2364723682403564,174000,12,[],[],403.372,35946.948,174000,174000,174000,14500,9.4,85.8,0.0,0.9341870514831879,0.6197304820174162,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,188500,14500,188500,False,0,13,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-35,1681368395,0.4961271286010742,5.732599496841431,11088,DESKTOP-F4VQ8OS,127.0.0.1,5.732599496841431,188500,13,[],[],412.475,35153.628,188500,188500,188500,14500,8.9,85.7,0.0,0.929058627410082,0.6161817792753816,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,203000,14500,203000,False,0,14,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-35,1681368395,0.4756338596343994,6.20823335647583,11088,DESKTOP-F4VQ8OS,127.0.0.1,6.20823335647583,203000,14,[],[],419.228,34587.354,203000,203000,203000,14500,,,0.0,0.9251882706969845,0.6216042585309907,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,217500,14500,217500,False,0,15,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-36,1681368396,0.4770083427429199,6.68524169921875,11088,DESKTOP-F4VQ8OS,127.0.0.1,6.68524169921875,217500,15,[],[],426.118,34028.096,217500,217500,217500,14500,9.2,85.8,0.0,0.9220603785850928,0.6183920704845814,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,232000,14500,232000,False,0,16,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-36,1681368396,0.4419858455657959,7.127227544784546,11088,DESKTOP-F4VQ8OS,127.0.0.1,7.127227544784546,232000,16,[],[],428.618,33829.636,232000,232000,232000,14500,8.3,85.8,0.0,0.9178690821063676,0.6215736661188402,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,246500,14500,246500,False,0,17,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-36,1681368396,0.45192861557006836,7.579156160354614,11088,DESKTOP-F4VQ8OS,127.0.0.1,7.579156160354614,246500,17,[],[],429.392,33768.666,246500,246500,246500,14500,,,0.0,0.912618832703729,0.6235392193437148,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,261000,14500,261000,False,0,18,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-37,1681368397,0.43321800231933594,8.01237416267395,11088,DESKTOP-F4VQ8OS,127.0.0.1,8.01237416267395,261000,18,[],[],432.082,33558.407,261000,261000,261000,14500,8.2,85.8,0.0,0.9129583310450752,0.6211377264119455,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,275500,14500,275500,False,0,19,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-37,1681368397,0.5077471733093262,8.520121335983276,11088,DESKTOP-F4VQ8OS,127.0.0.1,8.520121335983276,275500,19,[],[],439.257,33010.302,275500,275500,275500,14500,11.4,86.1,0.0,0.9091928485731722,0.6214130568084213,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,290000,14500,290000,False,0,20,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-38,1681368398,0.4829902648925781,9.003111600875854,11088,DESKTOP-F4VQ8OS,127.0.0.1,9.003111600875854,290000,20,[],[],436.573,33213.218,290000,290000,290000,14500,,,0.0,0.9053965547011287,0.6257112701033706,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,304500,14500,304500,False,0,21,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-38,1681368398,0.4768247604370117,9.479936361312866,11088,DESKTOP-F4VQ8OS,127.0.0.1,9.479936361312866,304500,21,[],[],433.843,33422.253,304500,304500,304500,14500,9.4,86.7,0.0,0.9040301305607027,0.6230038546255506,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,319000,14500,319000,False,0,22,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-39,1681368399,0.45900440216064453,9.93894076347351,11088,DESKTOP-F4VQ8OS,127.0.0.1,9.93894076347351,319000,22,[],[],433.882,33419.254,319000,319000,319000,14500,8.7,86.5,0.0,0.9010330892869555,0.6260324889867841,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,333500,14500,333500,False,0,23,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-39,1681368399,0.47000837326049805,10.408949136734009,11088,DESKTOP-F4VQ8OS,127.0.0.1,10.408949136734009,333500,23,[],[],431.069,33637.298,333500,333500,333500,14500,,,0.0,0.9008931465085908,0.6225143783943243,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,348000,14500,348000,False,0,24,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-40,1681368400,0.4530036449432373,10.861952781677246,11088,DESKTOP-F4VQ8OS,127.0.0.1,10.861952781677246,348000,24,[],[],429.359,33771.271,348000,348000,348000,14500,9.9,86.4,0.0,0.8977893438633318,0.6242351933722979,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,362500,14500,362500,False,0,25,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-40,1681368400,0.4777822494506836,11.33973503112793,11088,DESKTOP-F4VQ8OS,127.0.0.1,11.33973503112793,362500,25,[],[],429.537,33757.294,362500,362500,362500,14500,7.6,86.4,0.0,0.8934153914451599,0.6259636563876652,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,377000,14500,377000,False,0,26,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-41,1681368401,0.46999239921569824,11.809727430343628,11088,DESKTOP-F4VQ8OS,127.0.0.1,11.809727430343628,377000,26,[],[],431.536,33600.884,377000,377000,377000,14500,,,0.0,0.8916888173981385,0.6275085657178567,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,391500,14500,391500,False,0,27,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-41,1681368401,0.45400118827819824,12.263728618621826,11088,DESKTOP-F4VQ8OS,127.0.0.1,12.263728618621826,391500,27,[],[],431.936,33569.792,391500,391500,391500,14500,10.3,86.4,0.0,0.889780822829528,0.6287322564272103,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,406000,14500,406000,False,0,28,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-42,1681368402,0.46593546867370605,12.729664087295532,11088,DESKTOP-F4VQ8OS,127.0.0.1,12.729664087295532,406000,28,[],[],434.733,33353.781,406000,406000,406000,14500,11.8,86.3,0.0,0.8883031021130767,0.6286328316785166,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,420500,14500,420500,False,0,29,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-42,1681368402,0.4846019744873047,13.214266061782837,11088,DESKTOP-F4VQ8OS,127.0.0.1,13.214266061782837,420500,29,[],[],431.811,33579.471,420500,420500,420500,14500,,,0.0,0.8887370247147682,0.6296347282531503,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,435000,14500,435000,False,0,30,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-43,1681368403,0.47747111320495605,13.691737174987793,11088,DESKTOP-F4VQ8OS,127.0.0.1,13.691737174987793,435000,30,[],[],433.069,33481.983,435000,435000,435000,14500,8.3,86.3,0.0,0.8848618111421358,0.627638582878701,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,449500,14500,449500,False,0,31,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-43,1681368403,0.4771690368652344,14.168906211853027,11088,DESKTOP-F4VQ8OS,127.0.0.1,14.168906211853027,449500,31,[],[],433.204,33471.491,449500,449500,449500,14500,8.3,86.4,0.0,0.8815756222224971,0.6274397331187378,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,464000,14500,464000,False,0,32,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-44,1681368404,0.4770479202270508,14.645954132080078,11088,DESKTOP-F4VQ8OS,127.0.0.1,14.645954132080078,464000,32,[],[],434.055,33405.867,464000,464000,464000,14500,,,0.0,0.8806270206027094,0.6285869431915787,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,478500,14500,478500,False,0,33,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-44,1681368404,0.49900031089782715,15.144954442977905,11088,DESKTOP-F4VQ8OS,127.0.0.1,15.144954442977905,478500,33,[],[],436.255,33237.456,478500,478500,478500,14500,11.3,82.9,0.0,0.8794331348414989,0.6269426088501179,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,493000,14500,493000,False,0,34,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-45,1681368405,0.47254347801208496,15.61749792098999,11088,DESKTOP-F4VQ8OS,127.0.0.1,15.61749792098999,493000,34,[],[],438.208,33089.276,493000,493000,493000,14500,9.9,82.9,0.0,0.8767386094589066,0.6285181105924598,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,507500,14500,507500,False,0,35,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-45,1681368405,0.44552135467529297,16.063019275665283,11088,DESKTOP-F4VQ8OS,127.0.0.1,16.063019275665283,507500,35,[],[],435.676,33281.64,507500,507500,507500,14500,,,0.0,0.8763762547056055,0.633359336642967,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,522000,14500,522000,False,0,36,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-45,1681368405,0.44199562072753906,16.505014896392822,11088,DESKTOP-F4VQ8OS,127.0.0.1,16.505014896392822,522000,36,[],[],432.976,33489.189,522000,522000,522000,14500,9.1,82.8,0.0,0.8737027834165464,0.6313173030441553,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,536500,14500,536500,False,0,37,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-46,1681368406,0.46799230575561523,16.973007202148438,11088,DESKTOP-F4VQ8OS,127.0.0.1,16.973007202148438,536500,37,[],[],434.075,33404.369,536500,536500,536500,14500,8.6,82.8,0.0,0.870527674710698,0.6309272515616228,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,551000,14500,551000,False,0,38,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-46,1681368406,0.44800901412963867,17.421016216278076,11088,DESKTOP-F4VQ8OS,127.0.0.1,17.421016216278076,551000,38,[],[],432.674,33512.503,551000,551000,551000,14500,,,0.0,0.8711971076049468,0.6304683674799714,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,565500,14500,565500,False,0,39,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-47,1681368407,0.46102213859558105,17.882038354873657,11088,DESKTOP-F4VQ8OS,127.0.0.1,17.882038354873657,565500,39,[],[],429.924,33726.892,565500,565500,565500,14500,9.9,81.3,0.0,0.8687322670142557,0.6330687101717037,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,580000,14500,580000,False,0,40,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-47,1681368407,0.4315640926361084,18.313602447509766,11088,DESKTOP-F4VQ8OS,127.0.0.1,18.313602447509766,580000,40,[],[],425.324,34091.683,580000,580000,580000,14500,9.2,81.3,0.0,0.8681892823542793,0.635539035702592,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,594500,14500,594500,False,0,41,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-48,1681368408,0.4515812397003174,18.765183687210083,11088,DESKTOP-F4VQ8OS,127.0.0.1,18.765183687210083,594500,41,[],[],422.465,34322.409,594500,594500,594500,14500,,,0.0,0.8667170103426022,0.6317073542641123,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,609000,14500,609000,False,0,42,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-48,1681368408,0.4639256000518799,19.229109287261963,11088,DESKTOP-F4VQ8OS,127.0.0.1,19.229109287261963,609000,42,[],[],422.005,34359.784,609000,609000,609000,14500,9.3,81.3,0.0,0.8638391862356716,0.6345983234271079,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,623500,14500,623500,False,0,43,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-49,1681368409,0.4535994529724121,19.682708740234375,11088,DESKTOP-F4VQ8OS,127.0.0.1,19.682708740234375,623500,43,[],[],418.369,34658.371,623500,623500,623500,14500,9.4,81.3,0.0,0.8614907795112039,0.6360438080086057,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,638000,14500,638000,False,0,44,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-49,1681368409,0.4479339122772217,20.130642652511597,11088,DESKTOP-F4VQ8OS,127.0.0.1,20.130642652511597,638000,44,[],[],415.516,34896.376,638000,638000,638000,14500,,,0.0,0.8605699384265009,0.6321968307579141,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,652500,14500,652500,False,0,45,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-50,1681368410,0.45600056648254395,20.58664321899414,11088,DESKTOP-F4VQ8OS,127.0.0.1,20.58664321899414,652500,45,[],[],416.565,34808.458,652500,652500,652500,14500,10.5,81.3,0.0,0.8615481585658069,0.6372445546057781,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,667000,14500,667000,False,0,46,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-50,1681368410,0.49490809440612793,21.08155131340027,11088,DESKTOP-F4VQ8OS,127.0.0.1,21.08155131340027,667000,46,[],[],421.802,34376.338,667000,667000,667000,14500,11.3,81.3,0.0,0.858523124377633,0.6345294908279889,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,681500,14500,681500,False,0,47,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-51,1681368411,0.4530007839202881,21.534552097320557,11088,DESKTOP-F4VQ8OS,127.0.0.1,21.534552097320557,681500,47,[],[],419.802,34540.077,681500,681500,681500,14500,,,0.0,0.856862643216675,0.6363956193041697,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,696000,14500,696000,False,0,48,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-51,1681368411,0.48371315002441406,22.01826524734497,11088,DESKTOP-F4VQ8OS,127.0.0.1,22.01826524734497,696000,48,[],[],423.973,34200.294,696000,696000,696000,14500,9.7,81.3,0.0,0.85524545288296,0.6347512849627087,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,710500,14500,710500,False,0,49,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-52,1681368412,0.4470076560974121,22.465272903442383,11088,DESKTOP-F4VQ8OS,127.0.0.1,22.465272903442383,710500,49,[],[],422.264,34338.676,710500,710500,710500,14500,10.2,81.2,0.0,0.8544197801976477,0.6340859030837004,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,725000,14500,725000,False,0,50,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-52,1681368412,0.4750080108642578,22.94028091430664,11088,DESKTOP-F4VQ8OS,127.0.0.1,22.94028091430664,725000,50,[],[],426.208,34020.919,725000,725000,725000,14500,,,0.0,0.8549370103995706,0.6341853278323942,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,739500,14500,739500,False,0,51,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-52,1681368412,0.4756591320037842,23.415940046310425,11088,DESKTOP-F4VQ8OS,127.0.0.1,23.415940046310425,739500,51,[],[],429.214,33782.706,739500,739500,739500,14500,10.1,81.2,0.0,0.8504670005012714,0.6356155163391046,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,754000,14500,754000,False,0,52,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-53,1681368413,0.47300004959106445,23.88894009590149,11088,DESKTOP-F4VQ8OS,127.0.0.1,23.88894009590149,754000,52,[],[],429.621,33750.663,754000,754000,754000,14500,9.4,81.3,0.0,0.8508267231974833,0.6361661771320561,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,768500,14500,768500,False,0,53,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-53,1681368413,0.4719994068145752,24.360939502716064,11088,DESKTOP-F4VQ8OS,127.0.0.1,24.360939502716064,768500,53,[],[],431.657,33591.448,768500,768500,768500,14500,,,0.0,0.8502852105359149,0.6373516273918656,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,783000,14500,783000,False,0,54,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-54,1681368414,0.48099446296691895,24.841933965682983,11088,DESKTOP-F4VQ8OS,127.0.0.1,24.841933965682983,783000,54,[],[],435.357,33305.979,783000,783000,783000,14500,7.6,81.3,0.0,0.8464209899503229,0.6364568036033194,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,797500,14500,797500,False,0,55,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-54,1681368414,0.45599937438964844,25.297933340072632,11088,DESKTOP-F4VQ8OS,127.0.0.1,25.297933340072632,797500,55,[],[],434.864,33343.777,797500,797500,797500,14500,8.1,81.3,0.0,0.8469678515379649,0.637948176671755,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,812000,14500,812000,False,0,56,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-55,1681368415,0.4581129550933838,25.756046295166016,11088,DESKTOP-F4VQ8OS,127.0.0.1,25.756046295166016,812000,56,[],[],431.639,33592.86,812000,812000,812000,14500,,,0.0,0.8460606470507147,0.6392636440924085,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,826500,14500,826500,False,0,57,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-55,1681368415,0.4639914035797119,26.220037698745728,11088,DESKTOP-F4VQ8OS,127.0.0.1,26.220037698745728,826500,57,[],[],432.239,33546.231,826500,826500,826500,14500,8.5,81.3,0.0,0.843804884849666,0.6409079784338695,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,841000,14500,841000,False,0,58,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-56,1681368416,0.4495234489440918,26.66956114768982,11088,DESKTOP-F4VQ8OS,127.0.0.1,26.66956114768982,841000,58,[],[],428.721,33821.543,841000,841000,841000,14500,8.8,81.3,0.0,0.8444882195426504,0.6379558247091487,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,855500,14500,855500,False,0,59,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-56,1681368416,0.45899128913879395,27.128552436828613,11088,DESKTOP-F4VQ8OS,127.0.0.1,27.128552436828613,855500,59,[],[],430.527,33679.627,855500,855500,855500,14500,,,0.0,0.843189518094588,0.635202520744391,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,870000,14500,870000,False,0,60,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-57,1681368417,0.46302270889282227,27.591575145721436,11088,DESKTOP-F4VQ8OS,127.0.0.1,27.591575145721436,870000,60,[],[],429.724,33742.599,870000,870000,870000,14500,8.3,81.3,0.0,0.8406722348692134,0.6383688203038623,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,884500,14500,884500,False,0,61,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-57,1681368417,0.4599912166595459,28.05156636238098,11088,DESKTOP-F4VQ8OS,127.0.0.1,28.05156636238098,884500,61,[],[],428.561,33834.174,884500,884500,884500,14500,9.3,81.3,0.0,0.840984697383931,0.6374892925901035,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,899000,14500,899000,False,0,62,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-58,1681368418,0.46451616287231445,28.516082525253296,11088,DESKTOP-F4VQ8OS,127.0.0.1,28.516082525253296,899000,62,[],[],428.713,33822.162,899000,899000,899000,14500,,,0.0,0.8411015778911272,0.6358831986981867,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,913500,14500,913500,False,0,63,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-58,1681368418,0.47345900535583496,28.98954153060913,11088,DESKTOP-F4VQ8OS,127.0.0.1,28.98954153060913,913500,63,[],[],427.966,33881.228,913500,913500,913500,14500,8.1,81.3,0.0,0.8370882960668219,0.6410609397068948,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,928000,14500,928000,False,0,64,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-59,1681368419,0.42299675941467285,29.412538290023804,11088,DESKTOP-F4VQ8OS,127.0.0.1,29.412538290023804,928000,64,[],[],422.565,34314.262,928000,928000,928000,14500,10.4,81.1,0.0,0.8372175693511963,0.6429882524822252,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,942500,14500,942500,False,0,65,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-46-59,1681368419,0.46612048149108887,29.878658771514893,11088,DESKTOP-F4VQ8OS,127.0.0.1,29.878658771514893,942500,65,[],[],424.176,34183.914,942500,942500,942500,14500,,,0.0,0.8361976663971787,0.6426287934118431,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,957000,14500,957000,False,0,66,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-47-00,1681368420,0.4635047912597656,30.342163562774658,11088,DESKTOP-F4VQ8OS,127.0.0.1,30.342163562774658,957000,66,[],[],424.916,34124.37,957000,957000,957000,14500,8.1,81.1,0.0,0.8346101119129669,0.6391565713063211,0.0010000000000000005,nan
nan,nan,nan,nan,0,0,971500,14500,971500,False,0,67,default,78b6e126d47641e6bf8625c4aab455bb,2023-04-12_23-47-00,1681368420,0.4459996223449707,30.78816318511963,11088,DESKTOP-F4VQ8OS,127.0.0.1,30.78816318511963,971500,67,[],[],424.017,34196.729,971500,971500,971500,14500,10.2,81.1,0.0,0.8335498335077899,0.6406708884869378,0.0010000000000000005,nan
